paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000008,145,"Mónica remains hidden in the vault for a while with the bullet lodged inside her leg. Denver works to help heal the wound on her leg, but Monica initially refuses to allow Denver to remove the bullet. Upon hearing about his son ""murdering"" a woman, Moscow becomes distressed and blamed himself for getting Denver involved in the heist. When Moscow goes to get air with some of the hostages, Arturo Román is accidentally shot. After this, Moscow discovers Monica is alive with Denver. He realizes that they need to remove the bullet with a scalpel."
money-heist_paragraph_0000009,145,"Upon hearing of Arturo's injury, Monica gives Denver a note to give to Arturo while he goes to steal a scalpel from the surgeon brought in to work on Arturo. As Denver steals the scalpel, he decides he can't give Arturo the note and accidentally drops it. Nairobi notices the note, and follows Denver to Vault 2. There she discovers Monica and helps Moscow and Denver remove the bullet and patch Monica up."
money-heist_paragraph_0000010,145,"After having healed, Monica leaves the vault after feeling too confined. Denver is initially mad, but realizes he can't keep her in the vault forever, so he brings her to the mint's bathroom. There, Berlin speaks to Denver, when Berlin realizes Denver is not alone, and discovers Monica is alive. Berlin is a mix of angry and happy with Monica's survival, and he brings her to the break room to show the professor there have been no actual hostage casualties."
money-heist_paragraph_0000011,145,"As Arturo is recovering, he is shown that Monica is actually still alive, but their relationship is not as it was before. Eventually after Monica has spent some time with the other hostages, she requests to be moved back to Vault 2 and Denver follows the request."
money-heist_paragraph_0000012,145,"As she spends time in the vault with Denver, the two grow closer. Denver shows Monica his dance moves and tells her of his history. The two then start a romantic relationship. Later, Helsinki brings Arturo Román down to the vault to see Monica. He was to see her about escaping with 16 other hostages. Arturo sees Denver and Monica's romance and challenges Denver to a fight over Monica. Monica leaves the room as they fight. After the escape of 16 hostages, Monica chooses to stay in the Royal Mint of Spain with Denver instead of choosing 'freedom'."
money-heist_paragraph_0000013,145,"Later, Moscow and Nairobi find out about their relationship. They tell Denver that it is not real love, that her ""love"" for him is out of fear, and it is just ""Stockholm Syndrome"". With this information, Denver ends the romance."
money-heist_paragraph_0000014,145,"Later, Monica is working with Alison Parker, Mercedes Colmenar, and Arturo Román. As the group is bagging money, Arturo comes up with a plan. Alison told Arturo that the security doors are able to open in 4 seconds. Arturo realizes that they need a weapon if they are able to get out. Arturo sneaks into another room and takes one of the fake guns the robbers have and give it to Monica."
money-heist_paragraph_0000015,145,"Arturo asks Mónica to swap Denver's gun with a fake one when he cleans her wounds. With Denver and Monica's relationship being strained, she has him turn his back while she changes. In that moment, Monica steals Denver's gun and replaces it with the fake one. Monica then gives the gun to Arturo for the escape."
money-heist_paragraph_0000016,145,"Monica sits in the museum area of the Mint with Arturo, Mercedes, Alison, and some of the other hostages waiting for Helsinki to leave Denver alone guarding the hostages. Then, the group of hostages made their way to the door until they face off with Denver. Arturo takes Denver hostage with the real gun, and then the other robbers arrived. Arturo ordered Monica to open the security door, however, Rio locks the door with a program."
money-heist_paragraph_0000017,145,"Arturo threatens to shoot Denver unless him and the other hostages with him are let out. Mónica, who still has feelings for Denver, couldn't bear to watch him die. She runs up to Arturo and knocks him out, saving Denver. This makes Arturo see Monica as just one of the robbers, not as a hostage. From then on, she becomes an outsider to the other hostages."
money-heist_paragraph_0000018,145,"Sometime later, Monica comes across Ariadna Cascales in the bathroom, where they have a conversation about love and the robbers. In this conversation, Ariadna confesses to Monica that she despises Berlin completely. Their conversation only ends when they are interrupted by Nairobi."
money-heist_paragraph_0000019,145,"When Moscow is shot, Monica helps Denver and Rio as they dig the tunnel to the Professor's hanger. She is there with Denver supporting him through him coming to terms with the fact his father might die. When Moscow is about to die, Monica is the one who convinces Denver to go see his father."
money-heist_paragraph_0000020,145,Monica is at Oslo and Moscow's funeral. She pays her respects while Denver says a prayer. She also meets The Professor when he makes his way through the completed tunnel. She is accepted by the Professor into the robber's family.
money-heist_paragraph_0000021,145,"While Monica and Denver are speaking in the storage facility, the police break through and start their onslaught on the robbers. During the shootout, she grabs a dropped gun starts to shoot at the oncoming police, despite never being taught how to shoot or hold a gun before. She escapes the room with Denver, Rio, and Tokyo, and they make their way to the escape tunnel."
money-heist_paragraph_0000022,145,"At the end of the heist, she escapes with Denver and the other robbers."
money-heist_paragraph_0000023,145,"Mónica and Denver are living together in Indonesia, where Mónica gave birth to her son Cincinnati. They reunite with the other robbers when The Professor asks them to meet up to discuss their next heist. They attend classes, and Mónica prepares for her first heist as a robber. She goes under the alias ""Stockholm"", a reference to her ""Stockholm Syndrome""."
money-heist_paragraph_0000024,145,"The night before the heist, Mónica and Denver argue. Denver is worried about her ability to carry out a heist, as she has little criminal experience. He tells her that she should stay behind to take care of her son. However, Mónica thinks Denver is being sexist and joins the heist anyway. She stops talking to Denver for a few days."
money-heist_paragraph_0000025,145,"During the heist, Mónica is harassed by Arturo, but she stands up to him and points a gun at him. Later, Mónica witnesses the way Denver intimidates a hostage and had second thoughts about their relationship. This angers Denver and makes him distance himself from her. After Rio returns, she supports him through his PTSD, but this upsets Denver as he thinks that they are being romantic."
money-heist_paragraph_0000026,145,"Along with the other robbers, she tries to take out Gandía when he escapes and protect Nairobi. After Nairobi's death, she  takes over the gold smelting factory."
money-heist_paragraph_0000027,145,"During a shootout, Mónica shoots Arturo."
money-heist_paragraph_0000028,145,"Denver admits to Mónica that he often partied while they were living in Indonesia. Mónica reveals that she was already aware of this but did not confront him. Denver agrees that in the future, he will be honest with her when he goes out."
money-heist_paragraph_0000029,145,Mónica has curly blonde hair. She is tall and skinny.
money-heist_paragraph_0000030,145,"She originally was quite timid and could easily be taken advantage of, but as she joined the group and became une robber in the Bank of Spain, she got more confident and Méchante and is not afraid to boss a few hostages around and use a gun."
money-heist_paragraph_0000031,145,She is kind and hard-working and is always looking out for everyone in the group
money-heist_paragraph_0000032,145,"Mónica was having an affair with Arturo and became pregnant with his child. During the heist, Denver made her realise how horrible Arturo really was and the pair quickly fell in love and as she escaped with Denver, Arturo has never met his child who was later named Cincinnati."
money-heist_paragraph_0000033,145,"During the Bank of Spain Heist, Arturo runs in the Bank of Spain when he finds out Mónica was one of the robbers. Inside, he tries to pressure Mónica to let him see his son, she agrees reluctantly. Although, when he gets touchy with Mónica, she pulls a gun on him."
money-heist_paragraph_0000034,145,"In Part 1, Denver meets Mónica, the secretary and mistress of Arturo Román. When Berlin discovers that Mónica hid a cell phone in her clothes, he orders Denver to kill her. However, Denver is unable to kill her. He shoots her in the leg instead and hides her in a vault. They spend significant time together while Mónica's wound heals. They soon fall in love and start a relationship, which Nairobi describes as ""Stockholm Syndrome"". Mónica becomes loyal to the crew and escapes with Denver after the heist ends."
money-heist_paragraph_0000035,145,"Between Part 2 and Part 3, while Denver and Mónica are hiding in Indonesia, Monica gives birth to Arturo's son Cincinnati and Denver becomes his step-father."
money-heist_paragraph_0000036,145,"In Part 3, Mónica joins the crew under the name ""Stockholm"", however Denver is reluctant to let her take part. He felt that she was should stay behind to take care of Cincinnati due to her lack of experience in heists. However, Mónica felt that Denver was being sexist and joins the heist at the Bank of Spain anyway."
